gencodeID,Symbol,gencodeTx,AveExpr,t,P.Value,adj.P.Val,logFC,Length,ensemblID,gene_type,EntrezID
ENSG00000210117.1,MT-TW,ENST00000387382.1,4.19740583383855,-10.3188188806895,1.15845760921249e-20,2.48141619893316e-16,-3.2231439993175,68,ENSG00000210117,Mt_tRNA,NA
ENSG00000103449.11,SALL1,ENST00000440970.5;ENST00000251020.8;ENST00000566102.1;ENST00000570206.1;ENST00000562674.1,3.06290737399325,-10.3151303628255,1.18897567611109e-20,2.54678589822997e-16,-2.67052122385891,5660,ENSG00000103449,protein_coding,6299
ENSG00000143013.12,LMO4,ENST00000370544.9;ENST00000495705.5;ENST00000370542.1;ENST00000489303.1,5.80535949769384,-10.2980626024417,1.34094255269423e-20,2.87229894787103e-16,-2.51687070673759,5833,ENSG00000143013,protein_coding,8543
ENSG00000081913.13,PHLPP1,ENST00000262719.9;ENST00000497351.5;ENST00000588452.5;ENST00000487409.1;ENST00000588953.1;ENST00000591386.1;ENST00000591106.1,5.88420381304165,-10.2416224332323,1.99498924636689e-20,4.27326696571788e-16,-1.62270656844584,9142,ENSG00000081913,protein_coding,23239
ENSG00000020129.15,NCDN,ENST00000373253.7;ENST00000356090.8;ENST00000373243.6;ENST00000459931.1;ENST00000437806.1;ENST00000423723.1,9.53838661584712,10.1803227543498,3.06871848868174e-20,6.57319500275628e-16,2.16014355901368,4917,ENSG00000020129,protein_coding,23154
ENSG00000132792.18,CTNNBL1,ENST00000405275.6;ENST00000621317.4;ENST00000361383.10;ENST00000447935.3;ENST00000628103.2;ENST00000373473.5;ENST00000473857.5;ENST00000373469.1;ENST00000472237.5;ENST00000481674.1,4.45830500061389,10.1638899734759,3.44369708137632e-20,7.37639914830807e-16,1.09636423212692,4148,ENSG00000132792,protein_coding,56259
ENSG00000228253.1,MT-ATP8,ENST00000361851.1,5.21681408059161,-10.162238806301,3.48380798129975e-20,7.46231669594407e-16,-4.2620625845729,207,ENSG00000228253,protein_coding,4509
ENSG00000143248.12,RGS5,ENST00000469495.5;ENST00000618415.4;ENST00000313961.9;ENST00000367903.7;ENST00000530507.5;ENST00000527988.1;ENST00000531954.5;ENST00000525894.5;ENST00000531476.1;ENST00000530241.5;ENST00000534288.5;ENST00000428971.2,5.16618086531976,-10.1617861929408,3.49488402625356e-20,7.48604158423514e-16,-2.54714928386938,6821,ENSG00000143248,protein_coding,8490
ENSG00000072422.16,RHOBTB1,ENST00000337910.9;ENST00000357917.4;ENST00000496237.1;ENST00000461910.1;ENST00000490827.1;ENST00000483488.1,2.80739256989457,-10.1562691096598,3.63274443058661e-20,7.78133857031652e-16,-2.31286519417227,4841,ENSG00000072422,protein_coding,9886
ENSG00000076321.10,KLHL20,ENST00000479505.5;ENST00000209884.4;ENST00000483154.5;ENST00000493170.1;ENST00000488983.1,4.94858062118342,10.0924636712516,5.6796148761693e-20,1.21657350647546e-15,1.76624271709569,4254,ENSG00000076321,protein_coding,27252
ENSG00000176771.15,NCKAP5,ENST00000409261.5;ENST00000317721.10;ENST00000405974.7;ENST00000409213.5;ENST00000473859.1;ENST00000427594.5;ENST00000358991.4,3.8870290483291,-10.0844471231015,6.0072143854438e-20,1.28674532136206e-15,-2.6894346482502,9552,ENSG00000176771,protein_coding,344148
ENSG00000019144.17,PHLDB1,ENST00000361417.6;ENST00000530708.4;ENST00000600882.5;ENST00000530994.5;ENST00000528594.5;ENST00000621027.4;ENST00000356063.9;ENST00000532639.3;ENST00000525427.1;ENST00000527259.5;ENST00000526374.5;ENST00000617208.1;ENST00000532517.5;ENST00000614369.4;ENST00000601898.5;ENST00000527898.5;ENST00000534140.2;ENST00000612681.4;ENST00000526699.5;ENST00000527500.5;ENST00000528875.5;ENST00000392852.7;ENST00000524713.5;ENST00000531987.2;ENST00000526826.1;ENST00000613413.1;ENST00000529005.5;ENST00000525226.5;ENST00000526537.2;ENST00000620788.1,5.84226693550601,-10.0661849426618,6.82539603055154e-20,1.46199982974414e-15,-2.90866368462144,21722,ENSG00000019144,protein_coding,23187
ENSG00000264522.5,OTUD7B,ENST00000581312.5;ENST00000417191.2;ENST00000619871.1,5.06206957092621,-10.051303620021,7.57338046208807e-20,1.62221809497926e-15,-1.80567092456088,12177,ENSG00000264522,protein_coding,56957
ENSG00000136867.10,SLC31A2,ENST00000259392.7;ENST00000490809.1;ENST00000374220.3,2.978618017484,-10.0461967382898,7.84842759369861e-20,1.68113319057024e-15,-3.06001105090481,2504,ENSG00000136867,protein_coding,1318
ENSG00000150867.13,PIP4K2A,ENST00000376573.8;ENST00000323883.11;ENST00000474335.1;ENST00000545335.5;ENST00000604912.1;ENST00000422321.5;ENST00000432610.1;ENST00000605011.1,5.76416401190319,-10.0340008099894,8.54614651223047e-20,1.83058458291977e-15,-2.34820155848107,5088,ENSG00000150867,protein_coding,5305
ENSG00000163399.15,ATP1A1,ENST00000418797.5;ENST00000295598.9;ENST00000488733.1;ENST00000537345.5;ENST00000369494.5;ENST00000369496.8;ENST00000463382.1;ENST00000491156.1;ENST00000440951.1;ENST00000479960.1;ENST00000495965.1,9.15442567739006,10.0320336820101,8.66432444030583e-20,1.85589829511351e-15,1.99157496636697,7261,ENSG00000163399,protein_coding,476
ENSG00000124374.8,PAIP2B,ENST00000244221.8,5.12789846673534,-10.0294416652212,8.82252935509078e-20,1.88978578786045e-15,-2.59832581464663,6279,ENSG00000124374,protein_coding,400961
ENSG00000165406.15,MARCH8,ENST00000453424.6;ENST00000319836.7;ENST00000395769.6;ENST00000476962.1;ENST00000602712.2;ENST00000453980.3;ENST00000451376.1,4.41821129794103,-10.0277065687808,8.93003419196067e-20,1.91281332391798e-15,-1.42881848167255,7539,ENSG00000165406,protein_coding,220972
ENSG00000090097.20,PCBP4,ENST00000355852.6;ENST00000322099.11;ENST00000428823.6;ENST00000492809.5;ENST00000497390.5;ENST00000461554.5;ENST00000484633.5;ENST00000471308.5;ENST00000498822.5;ENST00000471622.5;ENST00000395014.6;ENST00000468324.5;ENST00000466412.5;ENST00000497653.5;ENST00000489595.6;ENST00000490063.5;ENST00000483411.5;ENST00000471358.1;ENST00000461544.2,3.83551102316228,-10.0056527580377,1.04155322245103e-19,2.2310070024901e-15,-2.42661386478697,3738,ENSG00000090097,protein_coding,57060
ENSG00000115468.11,EFHD1,ENST00000409613.5;ENST00000264059.7;ENST00000442845.1;ENST00000409708.5;ENST00000427698.1;ENST00000410095.5;ENST00000611312.1,3.28782711135259,-10.0021190748473,1.0675406786381e-19,2.28667213364281e-15,-2.91779868654655,3052,ENSG00000115468,protein_coding,80303
ENSG00000161204.11,ABCF3,ENST00000429586.6;ENST00000421340.5;ENST00000485921.5;ENST00000463685.1;ENST00000478288.5;ENST00000292808.5;ENST00000473311.5;ENST00000481116.5;ENST00000498136.5;ENST00000466416.1;ENST00000471226.5;ENST00000472608.5;ENST00000475728.5;ENST00000489719.1;ENST00000468892.5;ENST00000466742.5;ENST00000480562.3;ENST00000480539.1,5.20972532205247,9.98593583460252,1.19504259639725e-19,2.55978124148291e-15,1.00129554522463,5207,ENSG00000161204,protein_coding,55324
ENSG00000150760.12,DOCK1,ENST00000280333.9;ENST00000623213.1;ENST00000473861.1;ENST00000484400.5;ENST00000495574.1;ENST00000464466.1,4.97315426880915,-9.97671595013489,1.27434225108956e-19,2.72964110183383e-15,-2.58536093762611,8142,ENSG00000150760,protein_coding,1793
ENSG00000134532.15,SOX5,ENST00000546136.5;ENST00000381381.6;ENST00000451604.6;ENST00000537393.5;ENST00000541536.5;ENST00000396007.6;ENST00000545921.5;ENST00000367206.7;ENST00000535530.5;ENST00000542241.5;ENST00000536629.5;ENST00000536911.1;ENST00000541847.5;ENST00000441133.2;ENST00000538083.1;ENST00000536850.1,3.95168220428405,-9.97172069662809,1.31947024713087e-19,2.82630526935432e-15,-2.69682602738452,8885,ENSG00000134532,protein_coding,6660
ENSG00000156273.15,BACH1,ENST00000548219.5;ENST00000546469.5;ENST00000547141.5;ENST00000550131.5;ENST00000286800.7;ENST00000399921.5;ENST00000548467.1;ENST00000451655.5;ENST00000447177.5;ENST00000435072.1;ENST00000422809.5;ENST00000468059.1;ENST00000462262.1,4.27967750964895,-9.96087998162351,1.422949570295e-19,3.04795797957189e-15,-1.76904016496587,7717,ENSG00000156273,protein_coding,571
ENSG00000201098.1,RNY1,ENST00000364228.1,3.00234992598844,-9.95787597113719,1.45302615782815e-19,3.11238203006789e-15,-5.0268757614426,113,ENSG00000201098,misc_RNA,6084
ENSG00000139318.7,DUSP6,ENST00000279488.7;ENST00000308385.6;ENST00000547291.1;ENST00000547140.1;ENST00000548755.1,2.76949091490517,-9.92256180924277,1.85774323233139e-19,3.97928600365385e-15,-3.44331958697102,4632,ENSG00000139318,protein_coding,1848
ENSG00000102103.15,PQBP1,ENST00000376563.5;ENST00000376566.8;ENST00000447146.6;ENST00000473764.5;ENST00000247140.8;ENST00000472742.5;ENST00000486150.5;ENST00000477997.5;ENST00000470062.5;ENST00000474671.5;ENST00000218224.8;ENST00000396763.5;ENST00000443648.5;ENST00000456306.1;ENST00000463529.4;ENST00000465859.2;ENST00000470059.5,3.58338822765209,9.87255774850717,2.6293487733848e-19,5.63206507259023e-15,1.32586453093876,1903,ENSG00000102103,protein_coding,10084
ENSG00000170653.18,ATF7,ENST00000548446.6;ENST00000420353.6;ENST00000456903.8;ENST00000551087.1;ENST00000546661.1;ENST00000588232.5;ENST00000551480.2;ENST00000588078.5;ENST00000548118.6;ENST00000591397.1;ENST00000550373.2;ENST00000589726.1,4.26792843746532,-9.8482750744435,3.11176478356725e-19,6.66540016640105e-15,-1.43164375758336,7980,ENSG00000170653,protein_coding,11016
ENSG00000151414.14,NEK7,ENST00000367385.8;ENST00000442588.5;ENST00000538004.5;ENST00000367383.5;ENST00000544035.5;ENST00000417895.1;ENST00000391974.3;ENST00000493790.1,4.77475101899031,-9.84495057270742,3.18432608680351e-19,6.82082647793312e-15,-2.07499437033665,5485,ENSG00000151414,protein_coding,140609
ENSG00000078124.11,ACER3,ENST00000534206.5;ENST00000532485.5;ENST00000530182.5;ENST00000525194.5;ENST00000525861.5;ENST00000531461.5;ENST00000530334.5;ENST00000526597.5;ENST00000533873.1;ENST00000531352.5;ENST00000278544.9;ENST00000527508.1;ENST00000525325.1;ENST00000530921.1,5.07849649485352,-9.83962333673853,3.30412385124263e-19,7.07743328936171e-15,-1.69838295623799,8442,ENSG00000078124,protein_coding,55331
ENSG00000136451.8,VEZF1,ENST00000258963.7;ENST00000584396.5;ENST00000581208.1;ENST00000583932.1,4.31583158396785,-9.81973009509966,3.79245401317075e-19,8.12343649621174e-15,-1.96733665676482,4913,ENSG00000136451,protein_coding,7716
ENSG00000185885.15,IFITM1,ENST00000528780.5;ENST00000328221.5;ENST00000408968.3;ENST00000525554.1,0.450422351906383,-9.83347456717573,3.44797772138513e-19,7.38556827920695e-15,-4.89699890767927,1080,ENSG00000185885,protein_coding,8519
ENSG00000196187.11,TMEM63A,ENST00000366835.7;ENST00000496025.1;ENST00000482753.1;ENST00000487971.1;ENST00000474478.5;ENST00000537914.5;ENST00000483779.1;ENST00000436966.1;ENST00000487817.1,4.88631286997733,-9.79700249003342,4.43871965578487e-19,9.5077375026912e-15,-3.34706388863648,10339,ENSG00000196187,protein_coding,9725
ENSG00000149798.4,CDC42EP2,ENST00000279249.2;ENST00000533419.1,1.49345496085489,-9.80166561788899,4.29775348233829e-19,9.20578795916863e-15,-2.79250948738872,2224,ENSG00000149798,protein_coding,10435
ENSG00000100441.9,KHNYN,ENST00000251343.9;ENST00000556842.5;ENST00000553935.5;ENST00000556510.1;ENST00000554268.1;ENST00000556255.1,3.07780933792183,-9.78992320436011,4.66156211302062e-19,9.98506604609016e-15,-2.37851733988176,8015,ENSG00000100441,protein_coding,23351
ENSG00000165476.13,REEP3,ENST00000373758.4;ENST00000634963.1,4.52525320320246,-9.78908131637203,4.68879257600563e-19,1.0043393697804e-14,-2.47037230626802,5248,ENSG00000165476,protein_coding,221035
ENSG00000173960.12,UBXN2A,ENST00000446425.2;ENST00000404924.5;ENST00000535786.5;ENST00000309033.4;ENST00000479859.1,3.46064061593389,-9.77864631019103,5.03973020492519e-19,1.07951020989498e-14,-1.62950860896551,6884,ENSG00000173960,protein_coding,165324
ENSG00000215158.9,,ENST00000514048.5;ENST00000507274.1;ENST00000508395.5;ENST00000512782.1,3.18175141003392,-9.7619584591685,5.6560123345942e-19,1.21151784207008e-14,-2.44901779390419,6571,ENSG00000215158,transcribed_unprocessed_pseudogene,NA
ENSG00000114805.16,PLCH1,ENST00000494598.5;ENST00000460012.5;ENST00000340059.11;ENST00000447496.6;ENST00000334686.6;ENST00000469040.1,2.98183993396842,-9.75857428736962,5.78984440940436e-19,1.24018467249441e-14,-2.60872647345369,7173,ENSG00000114805,protein_coding,23007
ENSG00000109576.13,AADAT,ENST00000337664.8;ENST00000509167.5;ENST00000515480.5;ENST00000353187.6;ENST00000505906.1;ENST00000510340.5;ENST00000507375.5;ENST00000502392.1,1.94949800474851,-9.76626562871151,5.49011910309533e-19,1.17598351188302e-14,-2.09255812995028,2981,ENSG00000109576,protein_coding,51166
ENSG00000198604.10,BAZ1A,ENST00000358716.8;ENST00000382422.6;ENST00000360310.5;ENST00000555331.1;ENST00000557739.1;ENST00000554865.1;ENST00000554391.1;ENST00000556314.2;ENST00000555273.1;ENST00000553385.1;ENST00000553573.1;ENST00000553853.1,2.64437592830155,-9.74627633260402,6.30324317066562e-19,1.35015468715658e-14,-2.50305604573356,7698,ENSG00000198604,protein_coding,11177
ENSG00000158195.10,WASF2,ENST00000618852.4;ENST00000536657.1,4.68036655365797,-9.74248818809489,6.4703224447365e-19,1.38594306766256e-14,-1.67386188683139,5676,ENSG00000158195,protein_coding,10163
ENSG00000164796.17,CSMD3,ENST00000343508.7;ENST00000297405.9;ENST00000339701.7;ENST00000455883.2;ENST00000534172.1;ENST00000492692.1;ENST00000497026.5;ENST00000519485.1;ENST00000462254.1;ENST00000493303.1,8.20076292582507,9.7444659691915,6.38254865921799e-19,1.36714192280449e-14,1.60009940686646,20567,ENSG00000164796,protein_coding,114788
ENSG00000257337.6,,ENST00000549388.1;ENST00000552905.5;ENST00000546566.5;ENST00000550601.5;ENST00000607643.1;ENST00000546767.5;ENST00000546793.1;ENST00000551890.1,2.31216469885626,-9.74266231343496,6.46254683221785e-19,1.38427753146106e-14,-2.25031963839821,5622,ENSG00000257337,antisense,283335
ENSG00000101384.11,JAG1,ENST00000254958.9;ENST00000423891.6;ENST00000617357.1;ENST00000488480.2;ENST00000612857.1;ENST00000613518.1;ENST00000622545.1;ENST00000620743.1;ENST00000617965.1,6.08665383375854,9.73640016549225,6.74811243816105e-19,1.4454456842541e-14,2.57493797050229,8534,ENSG00000101384,protein_coding,182
ENSG00000152818.18,UTRN,ENST00000433557.1;ENST00000367545.7;ENST00000628146.2;ENST00000421035.2;ENST00000367526.8;ENST00000367525.3;ENST00000480333.1;ENST00000367524.7;ENST00000432686.5;ENST00000417142.5;ENST00000455022.1;ENST00000465299.1;ENST00000460618.1,5.30491731083035,-9.73374674524104,6.87286561792485e-19,1.4721678153595e-14,-2.68267081367871,14604,ENSG00000152818,protein_coding,7402
ENSG00000114166.7,KAT2B,ENST00000263754.4;ENST00000426228.1;ENST00000469085.1;ENST00000468111.1;ENST00000468400.1,5.41635014834924,-9.72445815059859,7.32791718593136e-19,1.5696398612265e-14,-1.70078195959841,5634,ENSG00000114166,protein_coding,8850
ENSG00000173517.10,PEAK1,ENST00000560626.6;ENST00000312493.5;ENST00000560854.1;ENST00000558305.5;ENST00000559791.1;ENST00000564328.5;ENST00000565820.5;ENST00000567808.5;ENST00000567337.5;ENST00000569819.5;ENST00000569159.1;ENST00000569692.1,6.68586937334727,-9.71723348730091,7.70246110418053e-19,1.64986716851547e-14,-1.1091878457106,24184,ENSG00000173517,protein_coding,79834
ENSG00000159685.10,CHCHD6,ENST00000290913.7;ENST00000503119.5;ENST00000508789.5;ENST00000514908.5;ENST00000513253.1;ENST00000515867.1;ENST00000504973.5;ENST00000510044.1,4.71494588136393,9.70226976887899,8.5398272441685e-19,1.82923099570089e-14,1.77982656204279,2763,ENSG00000159685,protein_coding,84303
ENSG00000134072.10,CAMK1,ENST00000256460.7;ENST00000496534.1;ENST00000421120.1;ENST00000482803.1;ENST00000397277.6;ENST00000411972.1,5.66149913383485,9.7009265167647,8.6192824041375e-19,1.84625029096625e-14,2.18429847871871,2720,ENSG00000134072,protein_coding,8536
ENSG00000054690.13,PLEKHH1,ENST00000329153.9;ENST00000558386.5;ENST00000561456.5;ENST00000558981.5;ENST00000557971.5;ENST00000561135.1;ENST00000561370.5;ENST00000558296.1;ENST00000560100.1;ENST00000558366.5;ENST00000559981.1;ENST00000561057.1;ENST00000559766.1;ENST00000559832.1;ENST00000559168.1;ENST00000558214.1,6.35361900241198,-9.69947159392642,8.7061723774075e-19,1.86486212324069e-14,-3.12493880316843,10817,ENSG00000054690,protein_coding,57475
ENSG00000137449.15,CPEB2,ENST00000442003.6;ENST00000538197.5;ENST00000345451.7;ENST00000507071.5;ENST00000259997.9;ENST00000382395.7;ENST00000382401.7;ENST00000503926.1;ENST00000509684.1,5.73240852641013,-9.66127754911294,1.13264143527287e-18,2.42611795435449e-14,-1.71261493995823,7177,ENSG00000137449,protein_coding,132864
ENSG00000281508.1,CDR1-AS,ENST00000625883.1,7.47634172971705,-9.64240268917464,1.28972020646983e-18,2.76258068225838e-14,-3.49497518746611,1485,ENSG00000281508,antisense,NA
ENSG00000164904.16,ALDH7A1,ENST00000637782.1;ENST00000635851.1;ENST00000409134.7;ENST00000447989.6;ENST00000636872.1;ENST00000637206.1;ENST00000637272.1;ENST00000636886.1;ENST00000636879.1;ENST00000636808.1;ENST00000636743.1;ENST00000553117.5;ENST00000485852.7;ENST00000497231.7;ENST00000638010.1;ENST00000636482.1;ENST00000458249.6;ENST00000637292.1;ENST00000638008.1;ENST00000636286.1;ENST00000636225.1;ENST00000636062.1;ENST00000476328.1;ENST00000503281.6;ENST00000637964.1;ENST00000509459.6;ENST00000413020.6;ENST00000433026.5;ENST00000636892.1;ENST00000511266.6;ENST00000510111.6;ENST00000412186.2;ENST00000509270.2;ENST00000636190.1;ENST00000637070.1;ENST00000479989.6;ENST00000635933.1;ENST00000635858.1,5.53670126057572,-9.62575487713897,1.44613118560957e-18,3.0976129995757e-14,-2.00503883394008,17970,ENSG00000164904,protein_coding,501
ENSG00000112531.16,QKI,ENST00000361758.8;ENST00000275262.11;ENST00000392127.6;ENST00000453779.6;ENST00000361752.7;ENST00000361195.6;ENST00000424802.7;ENST00000545607.5;ENST00000544436.5;ENST00000537041.5;ENST00000537124.5;ENST00000545346.1;ENST00000544823.5;ENST00000537883.5;ENST00000540719.1;ENST00000544361.1;ENST00000541696.1,8.13168059477438,-9.61926231097399,1.51211930504878e-18,3.23895955141448e-14,-2.71969074165386,17368,ENSG00000112531,protein_coding,9444
ENSG00000119280.16,C1orf198,ENST00000366663.9;ENST00000470540.5;ENST00000427697.2;ENST00000523410.1;ENST00000522201.1;ENST00000519360.1;ENST00000521263.1,4.80966703416119,-9.61106464408868,1.59972851945502e-18,3.42661848867266e-14,-2.49397209645893,5161,ENSG00000119280,protein_coding,84886
ENSG00000127837.9,AAMP,ENST00000248450.8;ENST00000444053.5;ENST00000475678.5;ENST00000420660.5;ENST00000494720.5;ENST00000489767.5;ENST00000422731.1;ENST00000465442.1;ENST00000447885.1;ENST00000461911.1,5.29166767331443,9.61054564646594,1.60544191664542e-18,3.43885658545448e-14,0.89438718278129,3140,ENSG00000127837,protein_coding,14
ENSG00000275832.4,ARHGAP23,ENST00000633445.1;ENST00000622683.4;ENST00000620417.4;ENST00000616767.1;ENST00000618942.1;ENST00000619156.1;ENST00000616909.1;ENST00000620325.1;ENST00000620329.1;ENST00000617798.1;ENST00000614693.1;ENST00000618325.1,4.80245516329628,-9.60797236356322,1.63407095549385e-18,3.50017998666782e-14,-2.41591937141194,8133,ENSG00000275832,protein_coding,57636
ENSG00000137710.14,RDX,ENST00000528498.5;ENST00000530749.5;ENST00000405097.5;ENST00000528900.5;ENST00000530301.5;ENST00000544551.5;ENST00000527537.5;ENST00000532461.5;ENST00000343115.8;ENST00000533961.1;ENST00000530131.5;ENST00000530085.2;ENST00000529774.1;ENST00000534683.1;ENST00000532118.5;ENST00000528556.5;ENST00000533991.1;ENST00000533678.1,5.7488860706496,-9.59139293789799,1.83108802881542e-18,3.92219055772262e-14,-1.8430823876302,6592,ENSG00000137710,protein_coding,5962
ENSG00000198189.10,HSD17B11,ENST00000358290.8;ENST00000507518.5;ENST00000512344.5;ENST00000502576.5;ENST00000507286.1;ENST00000513854.1;ENST00000508413.1,2.20592876981637,-9.58712262621392,1.88554728287035e-18,4.03884227990829e-14,-2.58824964876007,2435,ENSG00000198189,protein_coding,51170
ENSG00000166780.10,C16orf45,ENST00000300006.8;ENST00000566490.5;ENST00000570249.5;ENST00000561813.5;ENST00000567550.1;ENST00000452191.6;ENST00000564389.5;ENST00000561692.5;ENST00000563380.1;ENST00000565857.1;ENST00000565913.1,7.17572101863777,9.58198171588463,1.95324886906429e-18,4.18385907753572e-14,1.41523719072061,3688,ENSG00000166780,protein_coding,89927
